pod_name,namespace,node,pod_status,cpu_percent,memory_percent,restart_count,image,timestamp
payment-gateway-7a5d05,billing,aks-nodepool1-12223313-vmss000024,SUCCESS,66.47,74.57,1,payment-gateway:v2.11.1,2026-06-03T17:36:00
auth-service-c43769,logging,aks-nodepool1-88032392-vmss000021,SUCCESS,17.99,39.34,2,auth-service:v1.0.8,2026-06-11T14:05:00
order-processor-4c9b60,dataops,aks-nodepool1-17496968-vmss000023,SUCCESS,36.83,48.48,2,order-processor:v3.7.1,2026-07-23T11:00:00
analytics-aggregator-d90dcd,dataops,aks-nodepool1-49245863-vmss000020,RUNNING,64.26,45.98,1,analytics-aggregator:v4.17.6,2026-07-21T22:21:00
analytics-aggregator-bc4f35,security,aks-nodepool1-94180852-vmss000017,SUCCESS,61.53,61.78,1,analytics-aggregator:v4.17.6,2026-07-08T07:04:00
recommendation-engine-1ab0b2,billing,aks-nodepool1-49245863-vmss000020,CANCELLED,44.95,90.24,0,recommendation-engine:v2.2.6,2026-06-22T20:15:00
order-processor-3f7df6,logging,aks-nodepool1-83743961-vmss000009,SUCCESS,50.28,99.0,1,order-processor:v3.7.1,2026-06-13T15:39:00
reporting-service-604ecc,monitoring,aks-nodepool1-49968287-vmss000008,SUCCESS,18.78,40.36,3,reporting-service:v1.14.0,2026-06-10T07:13:00
billing-worker-310f08,ingress-nginx,aks-nodepool1-15271068-vmss000022,SUCCESS,32.86,41.32,1,billing-worker:v4.0.2,2026-07-07T18:31:00
fraud-detector-3de0fc,ingress-nginx,aks-nodepool1-15271068-vmss000022,RUNNING,87.06,29.02,2,fraud-detector:v4.17.9,2026-07-22T08:43:00
payment-gateway-dc750f,customer-360,aks-nodepool1-45299337-vmss000015,SUCCESS,37.29,41.33,2,payment-gateway:v2.11.1,2026-07-21T20:50:00
billing-worker-5a2a32,analytics,aks-nodepool1-98085102-vmss000012,RUNNING,36.83,74.76,1,billing-worker:v4.0.2,2026-07-07T12:59:00
analytics-aggregator-b4cf2a,payments,aks-nodepool1-12223313-vmss000024,SUCCESS,30.25,65.08,1,analytics-aggregator:v4.17.6,2026-06-20T20:07:00
reporting-service-bca1a,ingress-nginx,aks-nodepool1-15670390-vmss000004,SUCCESS,65.85,31.03,1,reporting-service:v1.14.0,2026-06-25T06:21:00
inventory-sync-e4693d,analytics,aks-nodepool1-94180852-vmss000017,RUNNING,45.84,32.72,1,inventory-sync:v3.2.2,2026-07-03T02:41:00
notification-service-59c5df,monitoring,aks-nodepool1-48627762-vmss000001,FAILED,41.5,58.75,0,notification-service:v2.4.9,2026-07-25T20:19:00
reporting-service-16ae79,payments,aks-nodepool1-75404546-vmss000018,QUEUED,26.1,38.13,1,reporting-service:v1.14.0,2026-07-24T12:50:00
payment-gateway-57a4f,fraud-detection,aks-nodepool1-82588396-vmss000006,SUCCESS,40.7,34.07,3,payment-gateway:v2.11.1,2026-06-08T09:47:00
payment-gateway-90958,payments,aks-nodepool1-85585651-vmss000007,SUCCESS,51.85,46.73,1,payment-gateway:v2.11.1,2026-06-28T01:15:00
recommendation-engine-294a48,payments,aks-nodepool1-17496968-vmss000023,SUCCESS,24.28,34.76,0,recommendation-engine:v2.2.6,2026-06-28T09:20:00
auth-service-eff958,security,aks-nodepool1-77686018-vmss000019,SUCCESS,30.84,43.06,2,auth-service:v1.0.8,2026-06-09T13:35:00
auth-service-c2ddc3,ingress-nginx,aks-nodepool1-47631053-vmss000002,SUCCESS,54.62,42.52,1,auth-service:v1.0.8,2026-07-08T22:53:00
reporting-service-2713c3,logging,aks-nodepool1-45299337-vmss000015,SUCCESS,68.81,45.29,1,reporting-service:v1.14.0,2026-06-30T15:24:00
notification-service-d23970,logging,aks-nodepool1-17496968-vmss000023,RUNNING,16.87,49.16,0,notification-service:v2.4.9,2026-07-07T01:00:00
recommendation-engine-e4a70e,ingress-nginx,aks-nodepool1-49245863-vmss000020,SUCCESS,81.24,47.17,1,recommendation-engine:v2.2.6,2026-07-06T08:55:00
reporting-service-7ed8e8,security,aks-nodepool1-48357559-vmss000003,SUCCESS,69.16,39.69,2,reporting-service:v1.14.0,2026-07-25T08:42:00
recommendation-engine-8f7272,dataops,aks-nodepool1-77686018-vmss000019,FAILED,48.87,31.92,2,recommendation-engine:v2.2.6,2026-06-03T18:14:00
recommendation-engine-b93d3,payments,aks-nodepool1-89692162-vmss000014,SUCCESS,37.07,55.09,0,recommendation-engine:v2.2.6,2026-06-10T09:02:00
payment-gateway-a140d5,billing,aks-nodepool1-15670390-vmss000004,SUCCESS,52.78,36.98,0,payment-gateway:v2.11.1,2026-06-28T17:54:00
payment-gateway-6b3fb1,payments,aks-nodepool1-48357559-vmss000003,SUCCESS,5.3,69.2,3,payment-gateway:v2.11.1,2026-07-10T19:23:00
payment-gateway-dbacb1,logging,aks-nodepool1-96147474-vmss000005,QUEUED,37.9,81.72,2,payment-gateway:v2.11.1,2026-06-05T08:43:00
notification-service-cef832,payments,aks-nodepool1-96147474-vmss000005,SUCCESS,33.18,47.84,0,notification-service:v2.4.9,2026-06-08T16:15:00
fraud-detector-9c24b0,ingress-nginx,aks-nodepool1-15271068-vmss000022,SUCCESS,48.36,53.74,0,fraud-detector:v4.17.9,2026-06-27T14:12:00
auth-service-7d07d7,monitoring,aks-nodepool1-89692162-vmss000014,SUCCESS,75.34,56.4,4,auth-service:v1.0.8,2026-06-14T22:10:00
analytics-aggregator-4b6ae9,analytics,aks-nodepool1-45299337-vmss000015,FAILED,47.93,59.97,0,analytics-aggregator:v4.17.6,2026-07-23T17:56:00
notification-service-7d65da,fraud-detection,aks-nodepool1-98085102-vmss000012,SUCCESS,25.64,68.72,1,notification-service:v2.4.9,2026-07-20T03:07:00
order-processor-b503f3,payments,aks-nodepool1-83743961-vmss000009,QUEUED,19.35,38.48,2,order-processor:v3.7.1,2026-06-09T11:01:00
auth-service-24d28,dataops,aks-nodepool1-49968287-vmss000008,SUCCESS,1.0,71.31,1,auth-service:v1.0.8,2026-06-14T04:30:00
fraud-detector-d6fcb0,payments,aks-nodepool1-38662564-vmss000011,SUCCESS,49.63,31.0,1,fraud-detector:v4.17.9,2026-07-22T11:45:00
fraud-detector-d75a24,customer-360,aks-nodepool1-82588396-vmss000006,SUCCESS,19.84,29.49,2,fraud-detector:v4.17.9,2026-06-10T06:25:00
fraud-detector-d4ba0f,payments,aks-nodepool1-12223313-vmss000024,SUCCESS,52.7,15.61,1,fraud-detector:v4.17.9,2026-07-01T05:31:00
billing-worker-f69542,dataops,aks-nodepool1-88032392-vmss000021,SUCCESS,51.82,58.97,1,billing-worker:v4.0.2,2026-06-01T03:34:00
billing-worker-5005cc,security,aks-nodepool1-83743961-vmss000009,QUEUED,62.05,60.29,0,billing-worker:v4.0.2,2026-07-26T13:30:00
payment-gateway-68915c,monitoring,aks-nodepool1-49245863-vmss000020,SUCCESS,83.63,61.9,2,payment-gateway:v2.11.1,2026-06-29T02:17:00
fraud-detector-f66909,customer-360,aks-nodepool1-94180852-vmss000017,SUCCESS,49.54,85.41,1,fraud-detector:v4.17.9,2026-06-02T07:02:00
order-processor-4b7597,payments,aks-nodepool1-43898913-vmss000013,SUCCESS,43.39,84.52,6,order-processor:v3.7.1,2026-07-17T14:24:00
fraud-detector-516ec8,fraud-detection,aks-nodepool1-48627762-vmss000001,SUCCESS,63.41,50.24,1,fraud-detector:v4.17.9,2026-06-18T02:55:00
payment-gateway-5e0cf,security,aks-nodepool1-83743961-vmss000009,FAILED,66.33,40.41,3,payment-gateway:v2.11.1,2026-06-13T04:16:00
analytics-aggregator-248afc,dataops,aks-nodepool1-96147474-vmss000005,RUNNING,62.91,63.03,1,analytics-aggregator:v4.17.6,2026-07-23T20:43:00
notification-service-fbf6b9,fraud-detection,aks-nodepool1-43056794-vmss000016,CANCELLED,51.18,70.98,3,notification-service:v2.4.9,2026-06-02T04:08:00
analytics-aggregator-5d2d2e,customer-360,aks-nodepool1-49968287-vmss000008,FAILED,56.13,41.28,1,analytics-aggregator:v4.17.6,2026-07-15T19:13:00
fraud-detector-e4dfce,dataops,aks-nodepool1-82588396-vmss000006,SUCCESS,29.75,61.28,1,fraud-detector:v4.17.9,2026-06-17T19:27:00
fraud-detector-1ed816,logging,aks-nodepool1-83743961-vmss000009,RUNNING,56.9,26.97,1,fraud-detector:v4.17.9,2026-06-24T10:26:00
payment-gateway-5a890f,monitoring,aks-nodepool1-48357559-vmss000003,SUCCESS,47.73,63.77,1,payment-gateway:v2.11.1,2026-06-12T05:49:00
payment-gateway-4db0c3,payments,aks-nodepool1-48627762-vmss000001,SUCCESS,58.44,11.05,1,payment-gateway:v2.11.1,2026-06-27T17:08:00
notification-service-14df55,billing,aks-nodepool1-12223313-vmss000024,RUNNING,18.01,34.3,0,notification-service:v2.4.9,2026-06-03T03:36:00
auth-service-4442e5,dataops,aks-nodepool1-15271068-vmss000022,QUEUED,51.45,46.54,1,auth-service:v1.0.8,2026-06-29T08:47:00
reporting-service-1e1173,fraud-detection,aks-nodepool1-49245863-vmss000020,FAILED,40.45,59.72,1,reporting-service:v1.14.0,2026-06-02T16:55:00
inventory-sync-c865a,analytics,aks-nodepool1-38662564-vmss000011,FAILED,61.39,16.95,2,inventory-sync:v3.2.2,2026-06-12T21:32:00
payment-gateway-ec6e5,payments,aks-nodepool1-77686018-vmss000019,SUCCESS,60.31,56.04,2,payment-gateway:v2.11.1,2026-06-28T05:49:00
auth-service-5ab9d1,monitoring,aks-nodepool1-45299337-vmss000015,SUCCESS,46.61,47.1,1,auth-service:v1.0.8,2026-07-23T16:43:00
billing-worker-460cd7,billing,aks-nodepool1-38662564-vmss000011,RUNNING,35.88,75.54,3,billing-worker:v4.0.2,2026-06-23T10:13:00
notification-service-864c4e,payments,aks-nodepool1-49968287-vmss000008,QUEUED,29.22,90.47,1,notification-service:v2.4.9,2026-06-01T17:27:00
analytics-aggregator-455df8,customer-360,aks-nodepool1-15271068-vmss000022,SUCCESS,51.91,53.74,0,analytics-aggregator:v4.17.6,2026-06-12T12:39:00
payment-gateway-d40982,payments,aks-nodepool1-83743961-vmss000009,SUCCESS,49.88,49.09,1,payment-gateway:v2.11.1,2026-07-22T09:42:00
reporting-service-459d,monitoring,aks-nodepool1-49968287-vmss000008,SUCCESS,43.43,33.05,1,reporting-service:v1.14.0,2026-07-11T00:32:00
billing-worker-44d194,dataops,aks-nodepool1-83743961-vmss000009,QUEUED,52.9,24.67,1,billing-worker:v4.0.2,2026-07-15T03:28:00
analytics-aggregator-e2114,billing,aks-nodepool1-43056794-vmss000016,SUCCESS,68.21,45.3,1,analytics-aggregator:v4.17.6,2026-07-18T09:28:00
recommendation-engine-fac1d1,dataops,aks-nodepool1-83743961-vmss000009,SUCCESS,1.16,26.21,0,recommendation-engine:v2.2.6,2026-06-29T22:29:00
fraud-detector-aef75c,monitoring,aks-nodepool1-48627762-vmss000001,SUCCESS,62.69,43.75,0,fraud-detector:v4.17.9,2026-07-04T04:32:00
reporting-service-972d18,ingress-nginx,aks-nodepool1-98085102-vmss000012,FAILED,71.12,35.62,1,reporting-service:v1.14.0,2026-06-21T05:29:00
inventory-sync-7ddcc9,ingress-nginx,aks-nodepool1-49245863-vmss000020,SUCCESS,27.75,69.45,0,inventory-sync:v3.2.2,2026-06-05T06:49:00
payment-gateway-bc9dc3,payments,aks-nodepool1-96011206-vmss000010,RUNNING,54.94,49.91,0,payment-gateway:v2.11.1,2026-07-25T01:19:00
notification-service-49c4b0,fraud-detection,aks-nodepool1-48627762-vmss000001,SUCCESS,40.49,41.65,0,notification-service:v2.4.9,2026-07-21T21:54:00
analytics-aggregator-ccd173,analytics,aks-nodepool1-47631053-vmss000002,SUCCESS,53.84,50.1,0,analytics-aggregator:v4.17.6,2026-06-13T13:49:00
billing-worker-b60b4a,billing,aks-nodepool1-43056794-vmss000016,SUCCESS,37.15,56.68,0,billing-worker:v4.0.2,2026-07-13T12:53:00
billing-worker-4a1cf7,billing,aks-nodepool1-75404546-vmss000018,SUCCESS,70.35,39.5,0,billing-worker:v4.0.2,2026-07-20T16:21:00
inventory-sync-beb151,security,aks-nodepool1-89692162-vmss000014,SUCCESS,40.83,45.38,1,inventory-sync:v3.2.2,2026-06-21T19:23:00
reporting-service-e0251,billing,aks-nodepool1-83743961-vmss000009,SUCCESS,83.98,42.88,2,reporting-service:v1.14.0,2026-06-17T12:14:00
notification-service-f4ad4e,payments,aks-nodepool1-48357559-vmss000003,SUCCESS,15.91,68.43,2,notification-service:v2.4.9,2026-07-11T07:08:00
reporting-service-951215,dataops,aks-nodepool1-15670390-vmss000004,SUCCESS,45.33,47.5,3,reporting-service:v1.14.0,2026-06-15T20:21:00
inventory-sync-4e220d,payments,aks-nodepool1-49245863-vmss000020,SUCCESS,28.96,83.69,1,inventory-sync:v3.2.2,2026-06-15T10:12:00
reporting-service-19d4a8,payments,aks-nodepool1-85585651-vmss000007,FAILED,22.58,85.95,3,reporting-service:v1.14.0,2026-07-17T13:08:00
analytics-aggregator-96cedf,ingress-nginx,aks-nodepool1-96011206-vmss000010,SUCCESS,53.81,44.68,2,analytics-aggregator:v4.17.6,2026-06-10T04:50:00
analytics-aggregator-813fd4,analytics,aks-nodepool1-43056794-vmss000016,SUCCESS,90.98,48.95,1,analytics-aggregator:v4.17.6,2026-06-03T23:33:00
auth-service-7d4b95,fraud-detection,aks-nodepool1-49968287-vmss000008,SUCCESS,50.2,42.46,1,auth-service:v1.0.8,2026-07-22T16:31:00
inventory-sync-26694d,fraud-detection,aks-nodepool1-89692162-vmss000014,SUCCESS,45.6,55.67,2,inventory-sync:v3.2.2,2026-07-04T22:47:00
payment-gateway-c5bcad,fraud-detection,aks-nodepool1-49245863-vmss000020,SUCCESS,52.99,65.65,0,payment-gateway:v2.11.1,2026-07-20T19:44:00
auth-service-b4398d,monitoring,aks-nodepool1-38662564-vmss000011,RUNNING,48.64,60.84,2,auth-service:v1.0.8,2026-07-15T09:43:00
analytics-aggregator-48a198,billing,aks-nodepool1-45299337-vmss000015,SUCCESS,53.15,50.36,1,analytics-aggregator:v4.17.6,2026-06-19T12:33:00
payment-gateway-d90eb4,fraud-detection,aks-nodepool1-89692162-vmss000014,SUCCESS,44.98,71.46,1,payment-gateway:v2.11.1,2026-07-17T00:33:00
billing-worker-c26f6b,fraud-detection,aks-nodepool1-12223313-vmss000024,SUCCESS,62.16,34.2,2,billing-worker:v4.0.2,2026-07-14T03:09:00
recommendation-engine-6efe19,dataops,aks-nodepool1-83743961-vmss000009,SUCCESS,46.98,63.96,0,recommendation-engine:v2.2.6,2026-07-02T03:00:00
reporting-service-460648,payments,aks-nodepool1-49245863-vmss000020,FAILED,45.67,77.71,1,reporting-service:v1.14.0,2026-06-06T02:13:00
order-processor-c64dea,fraud-detection,aks-nodepool1-85585651-vmss000007,SUCCESS,94.4,48.94,1,order-processor:v3.7.1,2026-07-05T07:15:00
recommendation-engine-a4bb01,payments,aks-nodepool1-82588396-vmss000006,CANCELLED,38.7,33.72,0,recommendation-engine:v2.2.6,2026-06-19T11:43:00
analytics-aggregator-205b1d,dataops,aks-nodepool1-15670390-vmss000004,SUCCESS,72.46,18.63,1,analytics-aggregator:v4.17.6,2026-06-01T15:13:00
auth-service-ed75f2,monitoring,aks-nodepool1-75404546-vmss000018,SUCCESS,43.08,43.21,0,auth-service:v1.0.8,2026-07-14T03:07:00
notification-service-7c1b0c,ingress-nginx,aks-nodepool1-49245863-vmss000020,SUCCESS,53.7,38.54,1,notification-service:v2.4.9,2026-07-08T19:56:00
reporting-service-dcaeda,analytics,aks-nodepool1-49245863-vmss000020,SUCCESS,52.99,60.97,0,reporting-service:v1.14.0,2026-06-12T18:54:00
recommendation-engine-1f6346,customer-360,aks-nodepool1-89692162-vmss000014,SUCCESS,35.56,47.54,1,recommendation-engine:v2.2.6,2026-06-03T20:46:00
auth-service-cd98cb,fraud-detection,aks-nodepool1-17496968-vmss000023,SUCCESS,62.42,63.65,3,auth-service:v1.0.8,2026-06-03T01:07:00
inventory-sync-6baa7f,customer-360,aks-nodepool1-98085102-vmss000012,RUNNING,46.98,51.55,2,inventory-sync:v3.2.2,2026-06-25T09:22:00
reporting-service-8c3c8d,ingress-nginx,aks-nodepool1-48357559-vmss000003,SUCCESS,50.29,64.21,2,reporting-service:v1.14.0,2026-07-07T16:48:00
reporting-service-dc2f49,payments,aks-nodepool1-12223313-vmss000024,CANCELLED,22.93,46.06,2,reporting-service:v1.14.0,2026-07-07T18:49:00
inventory-sync-1d63fb,dataops,aks-nodepool1-12223313-vmss000024,SUCCESS,98.7,32.52,2,inventory-sync:v3.2.2,2026-07-20T16:19:00
analytics-aggregator-43e12a,ingress-nginx,aks-nodepool1-85585651-vmss000007,SUCCESS,45.46,44.65,0,analytics-aggregator:v4.17.6,2026-07-22T03:15:00
notification-service-5c2e6b,customer-360,aks-nodepool1-96011206-vmss000010,FAILED,29.98,55.01,1,notification-service:v2.4.9,2026-07-08T08:14:00
analytics-aggregator-df567b,analytics,aks-nodepool1-49968287-vmss000008,SUCCESS,61.27,56.72,0,analytics-aggregator:v4.17.6,2026-06-13T00:14:00
analytics-aggregator-f67717,analytics,aks-nodepool1-89692162-vmss000014,FAILED,47.14,62.9,3,analytics-aggregator:v4.17.6,2026-07-27T20:34:00
