run_id,dag_id,dag_name,task_id,state,duration_seconds,owner,schedule,execution_date,try_number,queue,executor,priority_weight
RUN000885,DAG0136,sales_pipeline,TASK0604,RUNNING,1507,Aisha Khan,Daily,2026-07-12T10:18:00,0,default,CeleryExecutor,29
RUN000886,DAG0079,compliance_sync,TASK0344,SUCCESS,325,Mark Thompson,Hourly,2026-07-16T22:05:00,0,etl,KubernetesExecutor,58
RUN000887,DAG0053,campaign_performance_etl,TASK0230,RUNNING,1874,Grace Park,Daily,2026-06-27T02:01:00,2,high_priority,LocalExecutor,23
RUN000888,DAG0124,returns_processing_sync,TASK0550,SUCCESS,1980,Jennifer Walsh,Weekly,2026-06-05T17:41:00,2,default,CeleryExecutor,93
RUN000889,DAG0150,vendor_management_pipeline,TASK0669,SUCCESS,215,Olivia Martin,Weekly,2026-06-24T22:06:00,2,etl,KubernetesExecutor,55
RUN000890,DAG0008,marketing_campaign_etl,TASK0036,SUCCESS,621,Ahmed Hassan,Daily,2026-06-13T02:12:00,0,etl,KubernetesExecutor,14
RUN000891,DAG0105,ap_processing_sync,TASK0464,CANCELLED,112,Laura Kowalski,Daily,2026-07-19T19:58:00,0,default,CeleryExecutor,93
RUN000892,DAG0078,logistics_sync,TASK0340,SUCCESS,4643,Rajesh Kumar,Daily,2026-07-15T05:27:00,0,high_priority,KubernetesExecutor,12
RUN000893,DAG0004,fraud_detection_etl,TASK0017,SUCCESS,145,Michael O'Brien,Daily,2026-06-22T06:54:00,0,high_priority,KubernetesExecutor,13
RUN000894,DAG0035,loyalty_etl,TASK0155,RUNNING,605,Laura Kowalski,Weekly,2026-06-04T08:33:00,1,etl,KubernetesExecutor,32
RUN000895,DAG0119,recommendation_engine_sync,TASK0526,SUCCESS,742,Jennifer Walsh,Monthly,2026-06-09T20:50:00,0,default,CeleryExecutor,3
RUN000896,DAG0115,customer_onboarding_sync,TASK0506,RUNNING,1554,Samuel Okafor,Daily,2026-06-19T01:16:00,1,etl,LocalExecutor,65
RUN000897,DAG0033,claims_processing_etl,TASK0148,FAILED,1281,Andrew Campbell,Daily,2026-07-02T12:24:00,1,default,KubernetesExecutor,67
RUN000898,DAG0082,payroll_sync,TASK0359,CANCELLED,1418,Wei Zhang,Daily,2026-07-01T12:43:00,0,etl,CeleryExecutor,26
RUN000899,DAG0003,billing_etl,TASK0012,QUEUED,208,Fatima Al-Sayed,Daily,2026-07-19T00:44:00,0,default,CeleryExecutor,65
RUN000900,DAG0052,recommendation_engine_etl,TASK0225,SUCCESS,122,Christopher Lee,Daily,2026-06-30T03:40:00,0,default,LocalExecutor,72
RUN000901,DAG0107,cost_allocation_sync,TASK0470,FAILED,75,Samuel Okafor,Daily,2026-07-22T04:06:00,0,high_priority,CeleryExecutor,4
RUN000902,DAG0017,warehouse_etl,TASK0076,SUCCESS,289,Julia Ferreira,Hourly,2026-07-01T16:49:00,0,etl,KubernetesExecutor,12
RUN000903,DAG0024,data_quality_etl,TASK0109,FAILED,94,Priya Sharma,Daily,2026-06-16T06:55:00,2,etl,KubernetesExecutor,40
RUN000904,DAG0042,asset_management_etl,TASK0186,FAILED,113,Nina Petrova,Weekly,2026-07-26T08:59:00,0,high_priority,CeleryExecutor,6
RUN000905,DAG0062,sustainability_reporting_etl,TASK0270,QUEUED,817,Daniel Osei,Hourly,2026-07-01T17:17:00,0,default,LocalExecutor,29
RUN000906,DAG0113,capacity_planning_sync,TASK0496,FAILED,441,David Chen,Daily,2026-06-01T20:06:00,0,etl,CeleryExecutor,94
RUN000907,DAG0039,gl_close_etl,TASK0171,SUCCESS,1943,Carlos Mendoza,Weekly,2026-07-26T07:34:00,0,high_priority,KubernetesExecutor,36
RUN000908,DAG0067,vendor_scorecard_etl,TASK0293,FAILED,152,Elena Popescu,Daily,2026-07-10T13:43:00,0,analytics,CeleryExecutor,14
RUN000909,DAG0150,vendor_management_pipeline,TASK0670,SUCCESS,296,Olivia Martin,Weekly,2026-07-04T02:07:00,0,default,KubernetesExecutor,54
RUN000910,DAG0062,sustainability_reporting_etl,TASK0272,SUCCESS,684,Daniel Osei,Hourly,2026-06-19T07:49:00,1,default,KubernetesExecutor,27
RUN000911,DAG0114,supplier_onboarding_sync,TASK0498,CANCELLED,127,Zainab Ibrahim,Daily,2026-07-17T15:06:00,0,etl,LocalExecutor,72
RUN000912,DAG0093,pricing_sync,TASK0411,SUCCESS,354,Hannah Schmidt,Hourly,2026-06-17T10:09:00,1,default,KubernetesExecutor,60
RUN000913,DAG0037,ar_aging_etl,TASK0164,SUCCESS,329,Wei Zhang,Hourly,2026-06-25T13:57:00,0,etl,CeleryExecutor,19
RUN000914,DAG0007,hr_workflow_etl,TASK0032,SUCCESS,198,Ahmed Hassan,On Demand,2026-06-04T13:22:00,2,etl,CeleryExecutor,23
RUN000915,DAG0085,ecommerce_sync,TASK0373,SUCCESS,158,Rajesh Kumar,On Demand,2026-07-27T08:48:00,2,default,CeleryExecutor,43
RUN000916,DAG0010,supply_chain_etl,TASK0046,SUCCESS,312,Michael O'Brien,Daily,2026-06-14T21:45:00,0,analytics,LocalExecutor,30
RUN000917,DAG0059,dispute_resolution_etl,TASK0253,SUCCESS,742,Maria Gonzalez,Daily,2026-06-11T02:42:00,4,default,CeleryExecutor,54
RUN000918,DAG0134,vendor_scorecard_sync,TASK0592,SUCCESS,189,Nina Petrova,On Demand,2026-07-22T17:48:00,0,high_priority,CeleryExecutor,40
RUN000919,DAG0037,ar_aging_etl,TASK0161,SUCCESS,530,Wei Zhang,Hourly,2026-07-02T11:55:00,5,default,CeleryExecutor,7
RUN000920,DAG0145,logistics_pipeline,TASK0648,CANCELLED,708,Andrew Campbell,Daily,2026-07-23T01:47:00,0,etl,KubernetesExecutor,79
RUN000921,DAG0048,customer_onboarding_etl,TASK0210,FAILED,1678,Jennifer Walsh,Hourly,2026-07-18T18:47:00,0,high_priority,CeleryExecutor,68
RUN000922,DAG0024,data_quality_etl,TASK0109,FAILED,262,Priya Sharma,Daily,2026-07-25T07:11:00,1,analytics,LocalExecutor,36
RUN000923,DAG0095,demand_forecasting_sync,TASK0417,SUCCESS,76,Aisha Khan,On Demand,2026-07-03T08:10:00,1,high_priority,KubernetesExecutor,25
RUN000924,DAG0140,finance_reporting_pipeline,TASK0622,RUNNING,298,James Anderson,Hourly,2026-06-29T19:03:00,0,default,KubernetesExecutor,63
RUN000925,DAG0006,finance_reporting_etl,TASK0025,SUCCESS,178,Hannah Schmidt,On Demand,2026-06-06T17:17:00,0,etl,KubernetesExecutor,33
RUN000926,DAG0108,revenue_recognition_sync,TASK0477,FAILED,474,Kenji Watanabe,Daily,2026-06-09T06:51:00,0,default,CeleryExecutor,13
RUN000927,DAG0026,pricing_etl,TASK0118,FAILED,611,Nina Petrova,Weekly,2026-06-14T13:03:00,0,default,KubernetesExecutor,30
RUN000928,DAG0074,hr_workflow_sync,TASK0317,SUCCESS,138,Laura Kowalski,Hourly,2026-06-04T13:22:00,0,default,CeleryExecutor,47
RUN000929,DAG0132,expense_reporting_sync,TASK0585,SUCCESS,697,Michael O'Brien,Daily,2026-07-04T17:58:00,0,default,CeleryExecutor,35
RUN000930,DAG0123,shipment_tracking_sync,TASK0546,SUCCESS,174,Carlos Mendoza,Hourly,2026-06-18T00:40:00,2,etl,KubernetesExecutor,49
RUN000931,DAG0043,fleet_tracking_etl,TASK0190,SUCCESS,231,Natalie Fournier,Hourly,2026-06-14T16:46:00,0,default,CeleryExecutor,75
RUN000932,DAG0143,procurement_pipeline,TASK0636,SUCCESS,140,Elena Popescu,Daily,2026-06-28T11:31:00,0,default,CeleryExecutor,61
RUN000933,DAG0062,sustainability_reporting_etl,TASK0269,SUCCESS,312,Daniel Osei,Hourly,2026-06-20T10:01:00,0,default,CeleryExecutor,44
RUN000934,DAG0008,marketing_campaign_etl,TASK0038,SUCCESS,420,Ahmed Hassan,Daily,2026-06-29T09:06:00,3,default,LocalExecutor,90
RUN000935,DAG0006,finance_reporting_etl,TASK0026,SUCCESS,373,Hannah Schmidt,On Demand,2026-07-05T13:39:00,0,high_priority,KubernetesExecutor,61
RUN000936,DAG0038,ap_processing_etl,TASK0166,RUNNING,529,Andrew Campbell,Daily,2026-07-20T16:53:00,0,analytics,KubernetesExecutor,32
RUN000937,DAG0001,customer_etl,TASK0006,SUCCESS,787,Carlos Mendoza,Daily,2026-06-03T19:06:00,0,default,KubernetesExecutor,74
RUN000938,DAG0123,shipment_tracking_sync,TASK0546,RUNNING,603,Carlos Mendoza,Hourly,2026-06-28T22:17:00,0,etl,KubernetesExecutor,17
RUN000939,DAG0011,logistics_etl,TASK0048,SUCCESS,1118,Isaac Newton-Boyd,Weekly,2026-07-24T20:13:00,0,default,KubernetesExecutor,15
RUN000940,DAG0014,audit_etl,TASK0060,SUCCESS,186,Mark Thompson,Monthly,2026-07-15T20:32:00,0,high_priority,KubernetesExecutor,33
RUN000941,DAG0108,revenue_recognition_sync,TASK0476,RUNNING,410,Kenji Watanabe,Daily,2026-06-03T12:48:00,0,high_priority,CeleryExecutor,37
RUN000942,DAG0116,kyc_verification_sync,TASK0510,SUCCESS,500,Benjamin Wright,Daily,2026-06-15T18:57:00,0,default,CeleryExecutor,40
RUN000943,DAG0043,fleet_tracking_etl,TASK0188,SUCCESS,82,Natalie Fournier,Hourly,2026-07-11T19:31:00,1,high_priority,CeleryExecutor,97
RUN000944,DAG0112,quality_control_sync,TASK0492,RUNNING,262,Zainab Ibrahim,Hourly,2026-07-26T11:36:00,1,default,LocalExecutor,87
RUN000945,DAG0093,pricing_sync,TASK0413,SUCCESS,683,Hannah Schmidt,Hourly,2026-06-05T17:17:00,1,default,KubernetesExecutor,83
RUN000946,DAG0049,kyc_verification_etl,TASK0211,SUCCESS,241,Carlos Mendoza,Daily,2026-07-24T06:55:00,1,etl,CeleryExecutor,79
RUN000947,DAG0117,aml_screening_sync,TASK0515,SUCCESS,621,Zainab Ibrahim,Daily,2026-06-25T05:09:00,1,etl,CeleryExecutor,43
RUN000948,DAG0003,billing_etl,TASK0012,FAILED,1271,Fatima Al-Sayed,Daily,2026-06-20T05:33:00,4,default,CeleryExecutor,29
RUN000949,DAG0097,tax_reporting_sync,TASK0424,FAILED,194,Grace Park,Weekly,2026-07-26T04:06:00,3,default,KubernetesExecutor,85
RUN000950,DAG0013,risk_scoring_etl,TASK0056,RUNNING,111,Wei Zhang,Weekly,2026-07-22T07:50:00,0,high_priority,KubernetesExecutor,18
RUN000951,DAG0007,hr_workflow_etl,TASK0034,FAILED,484,Ahmed Hassan,On Demand,2026-07-16T05:50:00,2,etl,CeleryExecutor,15
RUN000952,DAG0034,underwriting_etl,TASK0153,SUCCESS,660,James Anderson,Daily,2026-07-05T15:49:00,2,default,CeleryExecutor,21
RUN000953,DAG0071,fraud_detection_sync,TASK0306,SUCCESS,710,Olivia Martin,Daily,2026-07-07T09:02:00,2,default,LocalExecutor,40
RUN000954,DAG0048,customer_onboarding_etl,TASK0210,SUCCESS,1141,Jennifer Walsh,Hourly,2026-06-22T17:46:00,1,default,KubernetesExecutor,62
RUN000955,DAG0104,ar_aging_sync,TASK0461,SUCCESS,1093,Lucas Silva,Hourly,2026-07-14T20:26:00,0,analytics,CeleryExecutor,46
RUN000956,DAG0116,kyc_verification_sync,TASK0511,SUCCESS,1404,Benjamin Wright,Daily,2026-06-20T13:26:00,0,etl,CeleryExecutor,19
RUN000957,DAG0143,procurement_pipeline,TASK0640,FAILED,189,Elena Popescu,Daily,2026-07-11T07:02:00,0,default,CeleryExecutor,40
RUN000958,DAG0037,ar_aging_etl,TASK0163,SUCCESS,269,Wei Zhang,Hourly,2026-06-27T15:18:00,0,default,KubernetesExecutor,95
RUN000959,DAG0055,order_processing_etl,TASK0235,SUCCESS,287,David Chen,Monthly,2026-07-22T10:52:00,1,default,CeleryExecutor,98
RUN000960,DAG0078,logistics_sync,TASK0341,SUCCESS,143,Rajesh Kumar,Daily,2026-06-04T07:21:00,0,default,CeleryExecutor,1
RUN000961,DAG0041,revenue_recognition_etl,TASK0183,SUCCESS,1095,Julia Ferreira,Weekly,2026-06-12T18:27:00,0,default,CeleryExecutor,50
RUN000962,DAG0018,ecommerce_etl,TASK0082,FAILED,92,Priya Sharma,Daily,2026-07-15T13:44:00,0,default,CeleryExecutor,65
RUN000963,DAG0020,security_monitoring_etl,TASK0093,RUNNING,368,Kenji Watanabe,Daily,2026-06-08T13:36:00,0,analytics,KubernetesExecutor,88
RUN000964,DAG0090,erp_integration_sync,TASK0399,SUCCESS,285,Mark Thompson,Daily,2026-06-16T19:10:00,0,default,CeleryExecutor,10
RUN000965,DAG0073,finance_reporting_sync,TASK0315,SUCCESS,107,Zainab Ibrahim,Daily,2026-06-02T10:33:00,0,etl,KubernetesExecutor,79
RUN000966,DAG0087,security_monitoring_sync,TASK0381,SUCCESS,312,Zainab Ibrahim,Daily,2026-07-15T12:18:00,0,etl,CeleryExecutor,93
RUN000967,DAG0049,kyc_verification_etl,TASK0211,RUNNING,526,Carlos Mendoza,Daily,2026-06-08T09:12:00,3,default,LocalExecutor,25
RUN000968,DAG0037,ar_aging_etl,TASK0162,QUEUED,310,Wei Zhang,Hourly,2026-06-08T08:28:00,1,etl,CeleryExecutor,54
RUN000969,DAG0096,budgeting_sync,TASK0423,SUCCESS,1489,Olivia Martin,On Demand,2026-06-24T20:23:00,4,default,KubernetesExecutor,85
RUN000970,DAG0125,chargeback_handling_sync,TASK0553,RUNNING,88,Arjun Nair,Daily,2026-06-28T03:32:00,0,high_priority,CeleryExecutor,31
RUN000971,DAG0006,finance_reporting_etl,TASK0026,SUCCESS,2239,Hannah Schmidt,On Demand,2026-06-09T03:52:00,0,analytics,LocalExecutor,73
RUN000972,DAG0048,customer_onboarding_etl,TASK0208,CANCELLED,239,Jennifer Walsh,Hourly,2026-06-08T17:48:00,2,default,LocalExecutor,95
RUN000973,DAG0129,sustainability_reporting_sync,TASK0573,SUCCESS,244,Yuki Tanaka,Daily,2026-06-17T01:02:00,0,etl,CeleryExecutor,28
RUN000974,DAG0058,chargeback_handling_etl,TASK0250,QUEUED,639,Vikram Patel,Daily,2026-06-29T02:48:00,1,default,CeleryExecutor,91
RUN000975,DAG0041,revenue_recognition_etl,TASK0183,SUCCESS,227,Julia Ferreira,Weekly,2026-06-28T06:36:00,0,high_priority,LocalExecutor,2
RUN000976,DAG0138,fraud_detection_pipeline,TASK0612,SUCCESS,851,Ahmed Hassan,Daily,2026-07-10T18:13:00,2,default,LocalExecutor,94
RUN000977,DAG0004,fraud_detection_etl,TASK0017,RUNNING,206,Michael O'Brien,Daily,2026-07-09T13:10:00,0,etl,CeleryExecutor,79
RUN000978,DAG0059,dispute_resolution_etl,TASK0252,SUCCESS,194,Maria Gonzalez,Daily,2026-07-01T12:10:00,1,analytics,CeleryExecutor,96
RUN000979,DAG0112,quality_control_sync,TASK0492,FAILED,833,Zainab Ibrahim,Hourly,2026-07-03T15:01:00,3,high_priority,KubernetesExecutor,49
RUN000980,DAG0039,gl_close_etl,TASK0173,SUCCESS,153,Carlos Mendoza,Weekly,2026-06-09T15:50:00,0,default,KubernetesExecutor,98
RUN000981,DAG0008,marketing_campaign_etl,TASK0037,SUCCESS,660,Ahmed Hassan,Daily,2026-06-02T13:16:00,0,default,KubernetesExecutor,81
RUN000982,DAG0133,travel_booking_sync,TASK0589,SUCCESS,326,Daniel Osei,On Demand,2026-07-24T13:57:00,1,default,CeleryExecutor,3
RUN000983,DAG0054,lead_scoring_etl,TASK0232,QUEUED,768,Kavya Reddy,Daily,2026-06-02T11:09:00,0,default,KubernetesExecutor,48
RUN000984,DAG0068,customer_sync,TASK0296,SUCCESS,480,Lucas Silva,Monthly,2026-07-22T09:01:00,2,high_priority,CeleryExecutor,48
RUN000985,DAG0051,churn_prediction_etl,TASK0220,SUCCESS,251,Sarah Mitchell,On Demand,2026-07-16T10:29:00,0,default,KubernetesExecutor,18
RUN000986,DAG0119,recommendation_engine_sync,TASK0527,QUEUED,207,Jennifer Walsh,Monthly,2026-07-25T03:00:00,0,default,CeleryExecutor,3
RUN000987,DAG0126,dispute_resolution_sync,TASK0559,SUCCESS,1657,Isaac Newton-Boyd,Hourly,2026-07-16T02:01:00,1,high_priority,CeleryExecutor,58
RUN000988,DAG0035,loyalty_etl,TASK0154,SUCCESS,388,Laura Kowalski,Weekly,2026-06-27T16:11:00,1,high_priority,KubernetesExecutor,66
RUN000989,DAG0007,hr_workflow_etl,TASK0034,SUCCESS,901,Ahmed Hassan,On Demand,2026-06-16T11:48:00,2,high_priority,CeleryExecutor,81
RUN000990,DAG0130,employee_engagement_sync,TASK0575,FAILED,329,Samuel Okafor,Daily,2026-07-01T08:10:00,0,default,KubernetesExecutor,61
RUN000991,DAG0117,aml_screening_sync,TASK0514,CANCELLED,620,Zainab Ibrahim,Daily,2026-07-12T09:49:00,1,etl,CeleryExecutor,83
RUN000992,DAG0076,procurement_sync,TASK0332,SUCCESS,1770,Thomas Baptiste,Weekly,2026-06-11T07:38:00,2,default,CeleryExecutor,38
RUN000993,DAG0150,vendor_management_pipeline,TASK0671,SUCCESS,318,Olivia Martin,Weekly,2026-07-02T15:25:00,0,default,CeleryExecutor,90
RUN000994,DAG0115,customer_onboarding_sync,TASK0504,CANCELLED,448,Samuel Okafor,Daily,2026-06-11T22:20:00,0,default,CeleryExecutor,80
RUN000995,DAG0024,data_quality_etl,TASK0109,SUCCESS,134,Priya Sharma,Daily,2026-06-27T10:45:00,1,high_priority,CeleryExecutor,61
RUN000996,DAG0122,order_processing_sync,TASK0541,RUNNING,247,Zainab Ibrahim,Monthly,2026-07-07T20:55:00,1,default,KubernetesExecutor,36
RUN000997,DAG0136,sales_pipeline,TASK0604,SUCCESS,504,Aisha Khan,Daily,2026-06-30T14:39:00,0,etl,CeleryExecutor,28
RUN000998,DAG0033,claims_processing_etl,TASK0147,SUCCESS,191,Andrew Campbell,Daily,2026-07-12T14:25:00,0,high_priority,LocalExecutor,9
RUN000999,DAG0131,benefits_enrollment_sync,TASK0578,RUNNING,228,Priya Sharma,Weekly,2026-06-16T11:32:00,0,etl,CeleryExecutor,98
RUN001000,DAG0015,payroll_etl,TASK0066,SUCCESS,821,Aisha Khan,Weekly,2026-06-25T17:27:00,3,default,CeleryExecutor,40
