entity_id,source_system,depends_on,downstream,dependency_type
BRO0717,Kafka,DAG0063,BRO0717,Publishes Event
BRO0718,Kafka,DAG0089,BRO0718,Monitors
BRO0719,Kafka,DAG0026,BRO0719,Processes
BRO0720,Kafka,BRO0515,BRO0720,Publishes Event
BRO0721,Kafka,BRO0081,BRO0721,Consumes Data
BRO0722,Kafka,DAG0627,BRO0722,Monitors
BRO0723,Kafka,BRO0633,BRO0723,Writes To
BRO0724,Kafka,BRO0497,BRO0724,Publishes Event
BRO0725,Kafka,DAG0792,BRO0725,Processes
BRO0726,Kafka,BRO0199,BRO0726,Reads From
BRO0727,Kafka,BRO0727,BRO0727,Depends On
BRO0728,Kafka,DAG0926,BRO0728,Reads From
BRO0729,Kafka,BRO0714,BRO0729,Consumes Data
BRO0730,Kafka,DAG0141,BRO0730,Depends On
BRO0731,Kafka,BRO0253,BRO0731,Writes To
BRO0732,Kafka,DAG0033,BRO0732,Writes To
BRO0733,Kafka,DAG0439,BRO0733,Triggers Pipeline
BRO0734,Kafka,BRO0317,BRO0734,Publishes Event
BRO0735,Kafka,DAG0296,BRO0735,Reads From
BRO0736,Kafka,DAG0855,BRO0736,Consumes Data
BRO0737,Kafka,DAG0597,BRO0737,Publishes Event
BRO0738,Kafka,DAG0891,BRO0738,Monitors
BRO0739,Kafka,BRO0442,BRO0739,Depends On
BRO0740,Kafka,DAG0444,BRO0740,Depends On
BRO0741,Kafka,DAG0106,BRO0741,Writes To
BRO0742,Kafka,BRO0243,BRO0742,Publishes Event
BRO0743,Kafka,DAG0825,BRO0743,Triggers Pipeline
BRO0744,Kafka,BRO0711,BRO0744,Writes To
BRO0745,Kafka,DAG0963,BRO0745,Writes To
BRO0746,Kafka,DAG0297,BRO0746,Writes To
BRO0747,Kafka,BRO0190,BRO0747,Depends On
BRO0748,Kafka,DAG0562,BRO0748,Triggers Pipeline
BRO0749,Kafka,DAG0640,BRO0749,Processes
BRO0750,Kafka,DAG0406,BRO0750,Depends On
BRO0751,Kafka,DAG0334,BRO0751,Depends On
BRO0752,Kafka,BRO0222,BRO0752,Monitors
BRO0753,Kafka,DAG0292,BRO0753,Triggers Pipeline
BRO0754,Kafka,DAG0130,BRO0754,Reads From
BRO0755,Kafka,DAG0489,BRO0755,Publishes Event
BRO0756,Kafka,BRO0465,BRO0756,Publishes Event
BRO0757,Kafka,BRO0092,BRO0757,Processes
BRO0758,Kafka,DAG0266,BRO0758,Publishes Event
BRO0759,Kafka,DAG0273,BRO0759,Consumes Data
BRO0760,Kafka,DAG0868,BRO0760,Processes
BRO0761,Kafka,DAG0569,BRO0761,Processes
BRO0762,Kafka,BRO0022,BRO0762,Monitors
BRO0763,Kafka,DAG0068,BRO0763,Depends On
BRO0764,Kafka,BRO0301,BRO0764,Publishes Event
BRO0765,Kafka,BRO0555,BRO0765,Monitors
BRO0766,Kafka,DAG0605,BRO0766,Monitors
BRO0767,Kafka,DAG0259,BRO0767,Writes To
BRO0768,Kafka,BRO0591,BRO0768,Consumes Data
BRO0769,Kafka,BRO0309,BRO0769,Consumes Data
BRO0770,Kafka,BRO0573,BRO0770,Writes To
BRO0771,Kafka,DAG0496,BRO0771,Processes
BRO0772,Kafka,DAG0224,BRO0772,Publishes Event
BRO0773,Kafka,DAG0336,BRO0773,Monitors
BRO0774,Kafka,BRO0623,BRO0774,Publishes Event
BRO0775,Kafka,DAG0065,BRO0775,Triggers Pipeline
BRO0776,Kafka,DAG0058,BRO0776,Processes
BRO0777,Kafka,BRO0001,BRO0777,Processes
BRO0778,Kafka,DAG0258,BRO0778,Processes
BRO0779,Kafka,DAG0322,BRO0779,Depends On
BRO0780,Kafka,BRO0448,BRO0780,Processes
BRO0781,Kafka,DAG0548,BRO0781,Triggers Pipeline
BRO0782,Kafka,DAG0355,BRO0782,Processes
BRO0783,Kafka,DAG0808,BRO0783,Triggers Pipeline
BRO0784,Kafka,DAG0252,BRO0784,Consumes Data
BRO0785,Kafka,DAG0987,BRO0785,Writes To
BRO0786,Kafka,DAG0164,BRO0786,Depends On
BRO0787,Kafka,DAG0444,BRO0787,Processes
BRO0788,Kafka,DAG0106,BRO0788,Processes
BRO0789,Kafka,BRO0372,BRO0789,Depends On
BRO0790,Kafka,DAG0712,BRO0790,Triggers Pipeline
BRO0791,Kafka,BRO0627,BRO0791,Monitors
BRO0792,Kafka,DAG0698,BRO0792,Depends On
BRO0793,Kafka,BRO0107,BRO0793,Publishes Event
BRO0794,Kafka,DAG0219,BRO0794,Monitors
BRO0795,Kafka,BRO0313,BRO0795,Triggers Pipeline
BRO0796,Kafka,DAG0730,BRO0796,Triggers Pipeline
BRO0797,Kafka,DAG0885,BRO0797,Triggers Pipeline
BRO0798,Kafka,BRO0132,BRO0798,Depends On
BRO0799,Kafka,DAG0835,BRO0799,Consumes Data
BRO0800,Kafka,BRO0774,BRO0800,Processes
BRO0801,Kafka,DAG0633,BRO0801,Writes To
BRO0802,Kafka,DAG0523,BRO0802,Depends On
BRO0803,Kafka,DAG0355,BRO0803,Monitors
BRO0804,Kafka,DAG0945,BRO0804,Publishes Event
BRO0805,Kafka,DAG0015,BRO0805,Writes To
BRO0806,Kafka,DAG0789,BRO0806,Monitors
BRO0807,Kafka,DAG0589,BRO0807,Processes
BRO0808,Kafka,BRO0605,BRO0808,Reads From
BRO0809,Kafka,BRO0115,BRO0809,Reads From
BRO0810,Kafka,DAG0274,BRO0810,Writes To
BRO0811,Kafka,BRO0332,BRO0811,Processes
BRO0812,Kafka,BRO0339,BRO0812,Triggers Pipeline
BRO0813,Kafka,DAG0282,BRO0813,Monitors
BRO0814,Kafka,BRO0754,BRO0814,Triggers Pipeline
BRO0815,Kafka,BRO0411,BRO0815,Triggers Pipeline
BRO0816,Kafka,DAG0263,BRO0816,Depends On
BRO0817,Kafka,DAG1000,BRO0817,Writes To
BRO0818,Kafka,DAG0198,BRO0818,Triggers Pipeline
BRO0819,Kafka,DAG0657,BRO0819,Writes To
BRO0820,Kafka,DAG0142,BRO0820,Depends On
BRO0821,Kafka,DAG0387,BRO0821,Reads From
BRO0822,Kafka,BRO0643,BRO0822,Triggers Pipeline
BRO0823,Kafka,DAG0515,BRO0823,Reads From
BRO0824,Kafka,BRO0736,BRO0824,Processes
BRO0825,Kafka,BRO0054,BRO0825,Monitors
BRO0826,Kafka,DAG0452,BRO0826,Triggers Pipeline
BRO0827,Kafka,BRO0549,BRO0827,Publishes Event
BRO0828,Kafka,DAG0374,BRO0828,Monitors
BRO0829,Kafka,DAG0993,BRO0829,Monitors
BRO0830,Kafka,DAG0250,BRO0830,Consumes Data
BRO0831,Kafka,DAG0944,BRO0831,Monitors
BRO0832,Kafka,DAG0818,BRO0832,Monitors
BRO0833,Kafka,BRO0613,BRO0833,Monitors
BRO0834,Kafka,DAG0970,BRO0834,Consumes Data
BRO0835,Kafka,BRO0782,BRO0835,Monitors
BRO0836,Kafka,DAG0097,BRO0836,Reads From
BRO0837,Kafka,DAG0187,BRO0837,Triggers Pipeline
BRO0838,Kafka,BRO0391,BRO0838,Publishes Event
BRO0839,Kafka,BRO0839,BRO0839,Reads From
BRO0840,Kafka,BRO0682,BRO0840,Triggers Pipeline
BRO0841,Kafka,DAG0023,BRO0841,Triggers Pipeline
BRO0842,Kafka,DAG0367,BRO0842,Reads From
BRO0843,Kafka,BRO0343,BRO0843,Consumes Data
BRO0844,Kafka,DAG0822,BRO0844,Processes
BRO0845,Kafka,DAG0350,BRO0845,Triggers Pipeline
BRO0846,Kafka,DAG0661,BRO0846,Depends On
BRO0847,Kafka,DAG0049,BRO0847,Processes
BRO0848,Kafka,BRO0157,BRO0848,Consumes Data
BRO0849,Kafka,DAG0746,BRO0849,Consumes Data
BRO0850,Kafka,BRO0045,BRO0850,Monitors
BRO0851,Kafka,BRO0543,BRO0851,Writes To
BRO0852,Kafka,DAG0865,BRO0852,Writes To
BRO0853,Kafka,DAG0943,BRO0853,Triggers Pipeline
BRO0854,Kafka,BRO0288,BRO0854,Depends On
BRO0855,Kafka,DAG0278,BRO0855,Processes
BRO0856,Kafka,DAG0510,BRO0856,Depends On
BRO0857,Kafka,DAG0524,BRO0857,Depends On
BRO0858,Kafka,DAG0555,BRO0858,Writes To
BRO0859,Kafka,DAG0487,BRO0859,Publishes Event
BRO0860,Kafka,DAG0662,BRO0860,Reads From
BRO0861,Kafka,BRO0408,BRO0861,Reads From
BRO0862,Kafka,DAG0345,BRO0862,Writes To
BRO0863,Kafka,BRO0805,BRO0863,Triggers Pipeline
BRO0864,Kafka,DAG0851,BRO0864,Consumes Data
BRO0865,Kafka,BRO0820,BRO0865,Publishes Event
BRO0866,Kafka,DAG0528,BRO0866,Monitors
BRO0867,Kafka,DAG0437,BRO0867,Processes
BRO0868,Kafka,DAG0639,BRO0868,Publishes Event
BRO0869,Kafka,BRO0572,BRO0869,Monitors
BRO0870,Kafka,DAG0117,BRO0870,Publishes Event
BRO0871,Kafka,BRO0611,BRO0871,Reads From
BRO0872,Kafka,DAG0940,BRO0872,Reads From
BRO0873,Kafka,BRO0745,BRO0873,Processes
BRO0874,Kafka,DAG0552,BRO0874,Consumes Data
BRO0875,Kafka,DAG0142,BRO0875,Reads From
BRO0876,Kafka,DAG0419,BRO0876,Writes To
BRO0877,Kafka,DAG0210,BRO0877,Publishes Event
BRO0878,Kafka,BRO0292,BRO0878,Reads From
BRO0879,Kafka,BRO0748,BRO0879,Monitors
BRO0880,Kafka,BRO0847,BRO0880,Consumes Data
BRO0881,Kafka,BRO0342,BRO0881,Depends On
BRO0882,Kafka,BRO0670,BRO0882,Processes
BRO0883,Kafka,DAG0895,BRO0883,Depends On
BRO0884,Kafka,BRO0087,BRO0884,Publishes Event
BRO0885,Kafka,DAG0488,BRO0885,Consumes Data
BRO0886,Kafka,BRO0566,BRO0886,Consumes Data
BRO0887,Kafka,DAG0946,BRO0887,Processes
BRO0888,Kafka,BRO0813,BRO0888,Writes To
BRO0889,Kafka,BRO0859,BRO0889,Monitors
BRO0890,Kafka,DAG0795,BRO0890,Writes To
BRO0891,Kafka,BRO0857,BRO0891,Depends On
BRO0892,Kafka,BRO0077,BRO0892,Processes
BRO0893,Kafka,DAG0865,BRO0893,Writes To
BRO0894,Kafka,BRO0367,BRO0894,Depends On
BRO0895,Kafka,DAG0341,BRO0895,Writes To
BRO0896,Kafka,DAG0424,BRO0896,Depends On
BRO0897,Kafka,DAG0410,BRO0897,Publishes Event
BRO0898,Kafka,DAG0984,BRO0898,Triggers Pipeline
BRO0899,Kafka,DAG0740,BRO0899,Reads From
BRO0900,Kafka,DAG0757,BRO0900,Monitors
BRO0901,Kafka,BRO0040,BRO0901,Triggers Pipeline
BRO0902,Kafka,BRO0041,BRO0902,Triggers Pipeline
BRO0903,Kafka,DAG0158,BRO0903,Reads From
BRO0904,Kafka,DAG0786,BRO0904,Consumes Data
BRO0905,Kafka,DAG0002,BRO0905,Triggers Pipeline
BRO0906,Kafka,DAG0605,BRO0906,Writes To
BRO0907,Kafka,BRO0002,BRO0907,Processes
BRO0908,Kafka,BRO0529,BRO0908,Reads From
BRO0909,Kafka,DAG0648,BRO0909,Writes To
BRO0910,Kafka,BRO0821,BRO0910,Consumes Data
BRO0911,Kafka,BRO0179,BRO0911,Monitors
BRO0912,Kafka,BRO0850,BRO0912,Consumes Data
BRO0913,Kafka,BRO0143,BRO0913,Processes
BRO0914,Kafka,BRO0094,BRO0914,Processes
BRO0915,Kafka,BRO0045,BRO0915,Triggers Pipeline
BRO0916,Kafka,DAG0832,BRO0916,Processes
BRO0917,Kafka,DAG0488,BRO0917,Consumes Data
BRO0918,Kafka,DAG0388,BRO0918,Monitors
BRO0919,Kafka,BRO0754,BRO0919,Depends On
BRO0920,Kafka,DAG0588,BRO0920,Monitors
BRO0921,Kafka,DAG0106,BRO0921,Reads From
BRO0922,Kafka,DAG0649,BRO0922,Depends On
BRO0923,Kafka,BRO0465,BRO0923,Monitors
BRO0924,Kafka,DAG0847,BRO0924,Publishes Event
BRO0925,Kafka,BRO0777,BRO0925,Publishes Event
BRO0926,Kafka,BRO0824,BRO0926,Reads From
BRO0927,Kafka,BRO0697,BRO0927,Monitors
BRO0928,Kafka,DAG0792,BRO0928,Consumes Data
BRO0929,Kafka,DAG0415,BRO0929,Reads From
BRO0930,Kafka,BRO0170,BRO0930,Publishes Event
BRO0931,Kafka,DAG0744,BRO0931,Depends On
BRO0932,Kafka,DAG0164,BRO0932,Consumes Data
BRO0933,Kafka,BRO0847,BRO0933,Writes To
BRO0934,Kafka,BRO0867,BRO0934,Writes To
BRO0935,Kafka,DAG0709,BRO0935,Consumes Data
BRO0936,Kafka,BRO0153,BRO0936,Triggers Pipeline
BRO0937,Kafka,DAG0247,BRO0937,Triggers Pipeline
BRO0938,Kafka,DAG0749,BRO0938,Consumes Data
BRO0939,Kafka,DAG0432,BRO0939,Writes To
BRO0940,Kafka,BRO0545,BRO0940,Writes To
BRO0941,Kafka,BRO0173,BRO0941,Reads From
BRO0942,Kafka,BRO0545,BRO0942,Reads From
BRO0943,Kafka,BRO0113,BRO0943,Consumes Data
BRO0944,Kafka,DAG0990,BRO0944,Processes
BRO0945,Kafka,DAG0509,BRO0945,Depends On
BRO0946,Kafka,DAG0386,BRO0946,Triggers Pipeline
BRO0947,Kafka,DAG0076,BRO0947,Writes To
BRO0948,Kafka,DAG0703,BRO0948,Processes
BRO0949,Kafka,BRO0839,BRO0949,Processes
BRO0950,Kafka,BRO0139,BRO0950,Monitors
BRO0951,Kafka,BRO0280,BRO0951,Monitors
BRO0952,Kafka,DAG0755,BRO0952,Monitors
BRO0953,Kafka,DAG0093,BRO0953,Triggers Pipeline
BRO0954,Kafka,DAG0530,BRO0954,Processes
BRO0955,Kafka,BRO0864,BRO0955,Publishes Event
BRO0956,Kafka,BRO0573,BRO0956,Publishes Event
BRO0957,Kafka,BRO0591,BRO0957,Consumes Data
BRO0958,Kafka,BRO0409,BRO0958,Writes To
BRO0959,Kafka,DAG0863,BRO0959,Writes To
BRO0960,Kafka,BRO0359,BRO0960,Triggers Pipeline
BRO0961,Kafka,DAG0587,BRO0961,Consumes Data
BRO0962,Kafka,DAG0749,BRO0962,Publishes Event
BRO0963,Kafka,DAG0838,BRO0963,Publishes Event
BRO0964,Kafka,DAG0190,BRO0964,Triggers Pipeline
BRO0965,Kafka,BRO0363,BRO0965,Depends On
BRO0966,Kafka,BRO0568,BRO0966,Writes To
BRO0967,Kafka,DAG0509,BRO0967,Triggers Pipeline
BRO0968,Kafka,DAG0090,BRO0968,Writes To
BRO0969,Kafka,DAG0676,BRO0969,Consumes Data
BRO0970,Kafka,BRO0961,BRO0970,Monitors
BRO0971,Kafka,BRO0699,BRO0971,Monitors
BRO0972,Kafka,BRO0736,BRO0972,Triggers Pipeline
BRO0973,Kafka,DAG0433,BRO0973,Consumes Data
BRO0974,Kafka,BRO0735,BRO0974,Reads From
BRO0975,Kafka,DAG0243,BRO0975,Consumes Data
BRO0976,Kafka,BRO0208,BRO0976,Triggers Pipeline
BRO0977,Kafka,BRO0652,BRO0977,Triggers Pipeline
BRO0978,Kafka,DAG0166,BRO0978,Consumes Data
BRO0979,Kafka,BRO0273,BRO0979,Publishes Event
BRO0980,Kafka,BRO0323,BRO0980,Triggers Pipeline
BRO0981,Kafka,DAG0961,BRO0981,Processes
BRO0982,Kafka,DAG0924,BRO0982,Triggers Pipeline
BRO0983,Kafka,DAG0072,BRO0983,Reads From
BRO0984,Kafka,DAG0755,BRO0984,Writes To
BRO0985,Kafka,BRO0213,BRO0985,Writes To
BRO0986,Kafka,BRO0443,BRO0986,Publishes Event
BRO0987,Kafka,BRO0810,BRO0987,Depends On
BRO0988,Kafka,DAG0365,BRO0988,Monitors
BRO0989,Kafka,DAG0004,BRO0989,Writes To
BRO0990,Kafka,BRO0946,BRO0990,Depends On
BRO0991,Kafka,BRO0020,BRO0991,Processes
BRO0992,Kafka,DAG0154,BRO0992,Triggers Pipeline
BRO0993,Kafka,DAG0246,BRO0993,Triggers Pipeline
BRO0994,Kafka,BRO0491,BRO0994,Monitors
BRO0995,Kafka,DAG0376,BRO0995,Monitors
BRO0996,Kafka,DAG0806,BRO0996,Monitors
BRO0997,Kafka,DAG0186,BRO0997,Reads From
BRO0998,Kafka,DAG0686,BRO0998,Depends On
BRO0999,Kafka,DAG0445,BRO0999,Publishes Event
BRO1000,Kafka,DAG0172,BRO1000,Triggers Pipeline
POD0001,Kubernetes,DAG0451,POD0001,Depends On
POD0002,Kubernetes,BRO0113,POD0002,Processes
POD0003,Kubernetes,DAG0070,POD0003,Processes
POD0004,Kubernetes,BRO0531,POD0004,Depends On
POD0005,Kubernetes,BRO0089,POD0005,Monitors
POD0006,Kubernetes,BRO0625,POD0006,Monitors
POD0007,Kubernetes,DAG0018,POD0007,Depends On
POD0008,Kubernetes,BRO0172,POD0008,Depends On
POD0009,Kubernetes,BRO0850,POD0009,Depends On
POD0010,Kubernetes,DAG0990,POD0010,Writes To
POD0011,Kubernetes,DAG0260,POD0011,Triggers Pipeline
POD0012,Kubernetes,BRO0171,POD0012,Reads From
POD0013,Kubernetes,BRO0796,POD0013,Depends On
POD0014,Kubernetes,BRO0033,POD0014,Triggers Pipeline
POD0015,Kubernetes,BRO0166,POD0015,Processes
POD0016,Kubernetes,BRO0456,POD0016,Triggers Pipeline
POD0017,Kubernetes,DAG0906,POD0017,Depends On
POD0018,Kubernetes,BRO0415,POD0018,Consumes Data
POD0019,Kubernetes,DAG0838,POD0019,Monitors
POD0020,Kubernetes,DAG0229,POD0020,Writes To
POD0021,Kubernetes,BRO0146,POD0021,Writes To
POD0022,Kubernetes,DAG0920,POD0022,Reads From
POD0023,Kubernetes,BRO0651,POD0023,Depends On
POD0024,Kubernetes,BRO0506,POD0024,Writes To
POD0025,Kubernetes,BRO0444,POD0025,Writes To
POD0026,Kubernetes,BRO0899,POD0026,Monitors
POD0027,Kubernetes,DAG0744,POD0027,Depends On
POD0028,Kubernetes,DAG0823,POD0028,Reads From
POD0029,Kubernetes,DAG0214,POD0029,Writes To
POD0030,Kubernetes,DAG0457,POD0030,Consumes Data
POD0031,Kubernetes,BRO0774,POD0031,Depends On
POD0032,Kubernetes,BRO0138,POD0032,Consumes Data
POD0033,Kubernetes,DAG0180,POD0033,Monitors
POD0034,Kubernetes,DAG0527,POD0034,Publishes Event
POD0035,Kubernetes,BRO0508,POD0035,Triggers Pipeline
POD0036,Kubernetes,DAG0722,POD0036,Reads From
POD0037,Kubernetes,DAG0149,POD0037,Consumes Data
POD0038,Kubernetes,BRO0428,POD0038,Consumes Data
POD0039,Kubernetes,DAG0833,POD0039,Processes
POD0040,Kubernetes,BRO0101,POD0040,Processes
POD0041,Kubernetes,BRO0034,POD0041,Writes To
POD0042,Kubernetes,DAG0700,POD0042,Reads From
POD0043,Kubernetes,BRO0108,POD0043,Consumes Data
POD0044,Kubernetes,DAG0993,POD0044,Reads From
POD0045,Kubernetes,DAG0841,POD0045,Triggers Pipeline
POD0046,Kubernetes,DAG0089,POD0046,Monitors
POD0047,Kubernetes,BRO0316,POD0047,Depends On
POD0048,Kubernetes,BRO0930,POD0048,Reads From
POD0049,Kubernetes,DAG0030,POD0049,Triggers Pipeline
POD0050,Kubernetes,DAG0554,POD0050,Processes
POD0051,Kubernetes,BRO0862,POD0051,Consumes Data
POD0052,Kubernetes,POD0019,POD0052,Depends On
POD0053,Kubernetes,BRO0159,POD0053,Reads From
POD0054,Kubernetes,DAG0682,POD0054,Triggers Pipeline
POD0055,Kubernetes,DAG0780,POD0055,Publishes Event
POD0056,Kubernetes,DAG0024,POD0056,Depends On
POD0057,Kubernetes,DAG0761,POD0057,Monitors
POD0058,Kubernetes,BRO0505,POD0058,Processes
POD0059,Kubernetes,DAG0405,POD0059,Processes
POD0060,Kubernetes,BRO0818,POD0060,Publishes Event
POD0061,Kubernetes,BRO0042,POD0061,Consumes Data
POD0062,Kubernetes,DAG0360,POD0062,Processes
POD0063,Kubernetes,BRO0793,POD0063,Triggers Pipeline
POD0064,Kubernetes,BRO0788,POD0064,Triggers Pipeline
POD0065,Kubernetes,DAG0401,POD0065,Depends On
POD0066,Kubernetes,BRO0775,POD0066,Writes To
POD0067,Kubernetes,DAG0049,POD0067,Processes
POD0068,Kubernetes,BRO0162,POD0068,Processes
POD0069,Kubernetes,DAG0314,POD0069,Processes
POD0070,Kubernetes,DAG0693,POD0070,Consumes Data
POD0071,Kubernetes,BRO0180,POD0071,Publishes Event
POD0072,Kubernetes,DAG0503,POD0072,Triggers Pipeline
POD0073,Kubernetes,BRO0410,POD0073,Monitors
POD0074,Kubernetes,POD0008,POD0074,Writes To
POD0075,Kubernetes,DAG0588,POD0075,Depends On
POD0076,Kubernetes,DAG0864,POD0076,Processes
POD0077,Kubernetes,DAG0438,POD0077,Consumes Data
POD0078,Kubernetes,DAG0743,POD0078,Reads From
POD0079,Kubernetes,BRO0965,POD0079,Triggers Pipeline
POD0080,Kubernetes,DAG0306,POD0080,Processes
POD0081,Kubernetes,DAG0251,POD0081,Writes To
POD0082,Kubernetes,DAG0838,POD0082,Writes To
POD0083,Kubernetes,BRO0396,POD0083,Processes
POD0084,Kubernetes,BRO0645,POD0084,Reads From
POD0085,Kubernetes,DAG0944,POD0085,Processes
POD0086,Kubernetes,BRO0954,POD0086,Triggers Pipeline
POD0087,Kubernetes,DAG0551,POD0087,Consumes Data
POD0088,Kubernetes,DAG0960,POD0088,Depends On
POD0089,Kubernetes,BRO0206,POD0089,Triggers Pipeline
POD0090,Kubernetes,BRO0295,POD0090,Reads From
POD0091,Kubernetes,BRO0472,POD0091,Writes To
POD0092,Kubernetes,BRO0806,POD0092,Depends On
POD0093,Kubernetes,DAG0325,POD0093,Publishes Event
POD0094,Kubernetes,BRO0799,POD0094,Publishes Event
POD0095,Kubernetes,DAG0499,POD0095,Processes
POD0096,Kubernetes,DAG0934,POD0096,Triggers Pipeline
POD0097,Kubernetes,BRO0091,POD0097,Writes To
POD0098,Kubernetes,BRO0960,POD0098,Monitors
POD0099,Kubernetes,BRO0256,POD0099,Processes
POD0100,Kubernetes,DAG0464,POD0100,Processes
POD0101,Kubernetes,BRO0825,POD0101,Processes
POD0102,Kubernetes,BRO0878,POD0102,Depends On
POD0103,Kubernetes,DAG0753,POD0103,Consumes Data
POD0104,Kubernetes,DAG0247,POD0104,Writes To
POD0105,Kubernetes,DAG0806,POD0105,Depends On
POD0106,Kubernetes,DAG0265,POD0106,Publishes Event
POD0107,Kubernetes,DAG0853,POD0107,Consumes Data
POD0108,Kubernetes,BRO0153,POD0108,Publishes Event
POD0109,Kubernetes,DAG0387,POD0109,Writes To
POD0110,Kubernetes,DAG0632,POD0110,Reads From
POD0111,Kubernetes,DAG0220,POD0111,Reads From
POD0112,Kubernetes,DAG0597,POD0112,Writes To
POD0113,Kubernetes,BRO0813,POD0113,Triggers Pipeline
POD0114,Kubernetes,DAG0749,POD0114,Writes To
POD0115,Kubernetes,BRO0018,POD0115,Processes
POD0116,Kubernetes,DAG0125,POD0116,Publishes Event
POD0117,Kubernetes,BRO0473,POD0117,Monitors
POD0118,Kubernetes,BRO0186,POD0118,Triggers Pipeline
POD0119,Kubernetes,BRO0110,POD0119,Reads From
POD0120,Kubernetes,DAG0239,POD0120,Triggers Pipeline
POD0121,Kubernetes,BRO0120,POD0121,Triggers Pipeline
POD0122,Kubernetes,POD0044,POD0122,Publishes Event
POD0123,Kubernetes,POD0015,POD0123,Monitors
POD0124,Kubernetes,BRO0420,POD0124,Consumes Data
POD0125,Kubernetes,BRO0208,POD0125,Triggers Pipeline
POD0126,Kubernetes,BRO0282,POD0126,Writes To
POD0127,Kubernetes,BRO0026,POD0127,Triggers Pipeline
POD0128,Kubernetes,DAG0953,POD0128,Writes To
POD0129,Kubernetes,DAG0223,POD0129,Publishes Event
POD0130,Kubernetes,BRO0659,POD0130,Triggers Pipeline
POD0131,Kubernetes,BRO0875,POD0131,Consumes Data
POD0132,Kubernetes,DAG0790,POD0132,Monitors
POD0133,Kubernetes,BRO0799,POD0133,Processes
POD0134,Kubernetes,DAG0112,POD0134,Consumes Data
POD0135,Kubernetes,BRO0158,POD0135,Processes
POD0136,Kubernetes,DAG0018,POD0136,Consumes Data
POD0137,Kubernetes,DAG0656,POD0137,Triggers Pipeline
POD0138,Kubernetes,DAG0644,POD0138,Writes To
POD0139,Kubernetes,DAG0380,POD0139,Writes To
POD0140,Kubernetes,BRO0668,POD0140,Triggers Pipeline
POD0141,Kubernetes,DAG0186,POD0141,Processes
POD0142,Kubernetes,BRO0765,POD0142,Writes To
POD0143,Kubernetes,DAG0954,POD0143,Publishes Event
POD0144,Kubernetes,DAG0017,POD0144,Triggers Pipeline
POD0145,Kubernetes,BRO0593,POD0145,Consumes Data
POD0146,Kubernetes,DAG0825,POD0146,Reads From
POD0147,Kubernetes,DAG0771,POD0147,Monitors
POD0148,Kubernetes,BRO0277,POD0148,Triggers Pipeline
POD0149,Kubernetes,DAG0506,POD0149,Consumes Data
POD0150,Kubernetes,BRO0706,POD0150,Depends On
POD0151,Kubernetes,BRO0244,POD0151,Reads From
POD0152,Kubernetes,DAG0095,POD0152,Writes To
POD0153,Kubernetes,BRO0107,POD0153,Processes
POD0154,Kubernetes,DAG0058,POD0154,Processes
POD0155,Kubernetes,BRO0295,POD0155,Depends On
POD0156,Kubernetes,DAG0179,POD0156,Monitors
POD0157,Kubernetes,POD0150,POD0157,Monitors
POD0158,Kubernetes,BRO0279,POD0158,Reads From
POD0159,Kubernetes,DAG0149,POD0159,Monitors
POD0160,Kubernetes,DAG0224,POD0160,Publishes Event
POD0161,Kubernetes,DAG0809,POD0161,Consumes Data
POD0162,Kubernetes,DAG0875,POD0162,Writes To
POD0163,Kubernetes,DAG0250,POD0163,Depends On
POD0164,Kubernetes,BRO0297,POD0164,Triggers Pipeline
POD0165,Kubernetes,POD0028,POD0165,Processes
POD0166,Kubernetes,DAG0531,POD0166,Writes To
POD0167,Kubernetes,BRO0195,POD0167,Writes To
POD0168,Kubernetes,POD0113,POD0168,Publishes Event
POD0169,Kubernetes,DAG0838,POD0169,Writes To
POD0170,Kubernetes,BRO0936,POD0170,Reads From
POD0171,Kubernetes,BRO0903,POD0171,Processes
POD0172,Kubernetes,BRO0046,POD0172,Reads From
POD0173,Kubernetes,POD0027,POD0173,Depends On
POD0174,Kubernetes,DAG0630,POD0174,Triggers Pipeline
POD0175,Kubernetes,DAG0791,POD0175,Reads From
POD0176,Kubernetes,DAG0462,POD0176,Consumes Data
POD0177,Kubernetes,DAG0932,POD0177,Consumes Data
POD0178,Kubernetes,BRO0577,POD0178,Triggers Pipeline
POD0179,Kubernetes,DAG0398,POD0179,Writes To
POD0180,Kubernetes,BRO0454,POD0180,Processes
POD0181,Kubernetes,BRO0856,POD0181,Triggers Pipeline
POD0182,Kubernetes,BRO0108,POD0182,Reads From
POD0183,Kubernetes,BRO0953,POD0183,Processes
POD0184,Kubernetes,BRO0713,POD0184,Publishes Event
POD0185,Kubernetes,BRO0548,POD0185,Publishes Event
POD0186,Kubernetes,DAG0490,POD0186,Processes
POD0187,Kubernetes,DAG0610,POD0187,Triggers Pipeline
POD0188,Kubernetes,BRO0831,POD0188,Writes To
POD0189,Kubernetes,BRO0853,POD0189,Triggers Pipeline
POD0190,Kubernetes,BRO0721,POD0190,Depends On
POD0191,Kubernetes,BRO0562,POD0191,Consumes Data
POD0192,Kubernetes,DAG0638,POD0192,Processes
POD0193,Kubernetes,BRO0748,POD0193,Monitors
POD0194,Kubernetes,BRO0045,POD0194,Processes
POD0195,Kubernetes,DAG0730,POD0195,Triggers Pipeline
POD0196,Kubernetes,DAG0870,POD0196,Writes To
POD0197,Kubernetes,BRO0082,POD0197,Reads From
